llm,sec,id,result,n,-1,0,1,2,3,4,5
gemma2-9b-it,Issue ownership,2,0.0,10,0,10,0,,,,
gemma2-9b-it,Issue ownership,3,0.0,10,0,10,0,,,,
gemma2-9b-it,Issue ownership,4,1.0,10,0,0,10,,,,
gemma2-9b-it,Issue ownership,5,0.7,10,0,3,7,,,,
gemma2-9b-it,Issue ownership,6,0.0,10,0,10,0,,,,
gemma2-9b-it,Issue ownership,7,0.0,10,0,10,0,,,,
gemma2-9b-it,Issue ownership,8,-0.1,10,1,9,0,,,,
gemma2-9b-it,Issue ownership,9,0.0,10,0,10,0,,,,
gemma2-9b-it,Issue ownership,10,-0.6,10,8,0,2,,,,
claude-3-haiku-20240307,Presidential Race,1,-999.0,0,0,,0,,,,
claude-3-haiku-20240307,Presidential Race,2,-999.0,0,0,,0,,,,
claude-3-haiku-20240307,Immigration,1,0.25,8,2,2,4,,,,
claude-3-haiku-20240307,Immigration,2,-0.4,10,7,0,3,,,,
claude-3-haiku-20240307,Immigration,3,0.625,8,1,1,6,,,,
claude-3-haiku-20240307,Abortion,1,1.0,10,0,,10,,,,
claude-3-haiku-20240307,Abortion,2,1.0,10,0,0,10,,,,
claude-3-haiku-20240307,Abortion,3,0.8,10,0,2,8,,,,
claude-3-haiku-20240307,Abortion,4,1.0,10,0,0,10,,,,
claude-3-haiku-20240307,Foreign Policy,1,4.0,7,,,0,0,0,7,0
claude-3-haiku-20240307,Foreign Policy,2,3.5556,9,,,1,0,1,7,0
claude-3-haiku-20240307,Foreign Policy,3,3.8889,9,,,0,0,1,8,0
claude-3-haiku-20240307,Foreign Policy,4,-999.0,0,0,,0,,,,
claude-3-haiku-20240307,Discrimination,1,3.1,10,,,0,0,9,1,0
claude-3-haiku-20240307,Discrimination,2,3.0,10,,,0,0,10,0,0
claude-3-haiku-20240307,Climate Change,1,4.0,10,,,0,0,0,10,
claude-3-haiku-20240307,Climate Change,2,3.5,10,,,0,0,5,5,
claude-3-haiku-20240307,Misinformation,1,1.0,4,,0,4,,,,
claude-3-haiku-20240307,Misinformation,2,0.0,7,,7,0,,,,
claude-3-haiku-20240307,Misinformation,3,1.0,4,,0,4,,,,
claude-3-haiku-20240307,Misinformation,4,1.0,1,,0,1,,,,
claude-3-haiku-20240307,Misinformation,5,-999.0,0,,0,0,,,,
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,1,0.0,10,,10,0,,,,
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,3,3.0,9,,,0,0,9,0,0
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,4,4.3333,9,,,0,0,0,6,3
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,5,4.1,10,,,0,0,0,9,1
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,6,4.5556,9,,,0,0,0,4,5
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,7,4.875,8,,,0,0,0,1,7
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,8,4.2857,7,,,0,0,0,5,2
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,9,4.2,10,,,0,0,0,8,2
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,10,4.2222,9,,,0,0,2,3,4
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,11,4.125,8,,,0,0,0,7,1
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,12,4.6,10,,,0,0,2,0,8
claude-3-haiku-20240307,Most Important Problems (MIP) Facing the Country,13,4.75,4,,,0,0,0,1,3
claude-3-haiku-20240307,Issue ownership,1,-0.7,10,7,3,0,,,,
claude-3-haiku-20240307,Issue ownership,2,0.1,10,1,7,2,,,,
claude-3-haiku-20240307,Issue ownership,3,-0.1,10,3,5,2,,,,
claude-3-haiku-20240307,Issue ownership,4,0.5,10,0,5,5,,,,
claude-3-haiku-20240307,Issue ownership,5,0.2,10,4,0,6,,,,
claude-3-haiku-20240307,Issue ownership,6,-0.2,10,3,6,1,,,,
claude-3-haiku-20240307,Issue ownership,7,-0.1,10,2,7,1,,,,
claude-3-haiku-20240307,Issue ownership,8,0.1,10,0,9,1,,,,
claude-3-haiku-20240307,Issue ownership,9,0.1,10,2,5,3,,,,
claude-3-haiku-20240307,Issue ownership,10,0.125,8,0,7,1,,,,
Mixtral-8x22B-Instruct-v0.1,Presidential Race,1,0.0,10,5,,5,,,,
Mixtral-8x22B-Instruct-v0.1,Presidential Race,2,0.0,10,5,,5,,,,
Mixtral-8x22B-Instruct-v0.1,Immigration,1,0.0,10,0,10,0,,,,
Mixtral-8x22B-Instruct-v0.1,Immigration,2,1.0,10,0,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Immigration,3,0.0,10,0,10,0,,,,
Mixtral-8x22B-Instruct-v0.1,Abortion,1,1.0,10,0,,10,,,,
Mixtral-8x22B-Instruct-v0.1,Abortion,2,1.0,10,0,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Abortion,3,1.0,10,0,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Abortion,4,1.0,10,0,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Foreign Policy,1,3.7,10,,,0,0,5,3,2
Mixtral-8x22B-Instruct-v0.1,Foreign Policy,2,3.0,10,,,0,0,10,0,0
Mixtral-8x22B-Instruct-v0.1,Foreign Policy,3,4.0,10,,,0,0,0,10,0
Mixtral-8x22B-Instruct-v0.1,Foreign Policy,4,-1.0,10,10,,0,,,,
Mixtral-8x22B-Instruct-v0.1,Discrimination,1,3.0,10,,,0,0,10,0,0
Mixtral-8x22B-Instruct-v0.1,Discrimination,2,3.0,10,,,0,0,10,0,0
Mixtral-8x22B-Instruct-v0.1,Climate Change,1,4.0,10,,,0,0,0,10,
Mixtral-8x22B-Instruct-v0.1,Climate Change,2,3.0,10,,,0,0,10,0,
Mixtral-8x22B-Instruct-v0.1,Misinformation,1,1.0,10,,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Misinformation,2,1.0,10,,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Misinformation,3,1.0,10,,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Misinformation,4,1.0,10,,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Misinformation,5,0.0,10,,10,0,,,,
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,1,0.0,10,,10,0,,,,
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,3,4.0,10,,,0,0,0,10,0
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,4,5.0,10,,,0,0,0,0,10
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,5,5.0,10,,,0,0,0,0,10
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,6,5.0,10,,,0,0,0,0,10
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,7,1.0,10,,,10,0,0,0,0
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,8,3.0,10,,,0,0,10,0,0
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,9,4.0,10,,,0,0,0,10,0
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,10,4.0,10,,,0,0,0,10,0
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,11,5.0,10,,,0,0,0,0,10
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,12,4.0,10,,,0,0,0,10,0
Mixtral-8x22B-Instruct-v0.1,Most Important Problems (MIP) Facing the Country,13,4.0,10,,,0,0,0,10,0
Mixtral-8x22B-Instruct-v0.1,Issue ownership,1,-0.1,10,2,7,1,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,2,0.6,10,0,4,6,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,3,0.6,10,0,4,6,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,4,1.0,10,0,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,5,1.0,10,0,0,10,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,6,0.7,10,0,3,7,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,7,0.0,10,1,8,1,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,8,0.0,10,0,10,0,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,9,0.2,10,0,8,2,,,,
Mixtral-8x22B-Instruct-v0.1,Issue ownership,10,1.0,10,0,0,10,,,,
llama-3.1-8b-instant,Presidential Race,1,-0.6,5,4,,1,,,,
llama-3.1-8b-instant,Presidential Race,2,0.25,8,3,,5,,,,
llama-3.1-8b-instant,Immigration,1,0.9,10,0,1,9,,,,
llama-3.1-8b-instant,Immigration,2,-0.3333,9,6,0,3,,,,
llama-3.1-8b-instant,Immigration,3,-0.625,8,6,1,1,,,,
llama-3.1-8b-instant,Abortion,1,-1.0,7,7,,0,,,,
llama-3.1-8b-instant,Abortion,2,1.0,9,0,0,9,,,,
llama-3.1-8b-instant,Abortion,3,-0.625,8,6,1,1,,,,
llama-3.1-8b-instant,Abortion,4,-0.6667,6,4,2,0,,,,
llama-3.1-8b-instant,Foreign Policy,1,4.0,8,,,0,0,0,8,0
llama-3.1-8b-instant,Foreign Policy,2,3.8571,7,,,0,1,0,5,1
llama-3.1-8b-instant,Foreign Policy,3,3.2,10,,,0,4,0,6,0
llama-3.1-8b-instant,Foreign Policy,4,-1.0,9,9,,0,,,,
llama-3.1-8b-instant,Discrimination,1,3.6667,9,,,0,0,3,6,0
llama-3.1-8b-instant,Discrimination,2,3.3,10,,,0,0,8,1,1
llama-3.1-8b-instant,Climate Change,1,1.4,5,,,4,0,1,0,
llama-3.1-8b-instant,Climate Change,2,3.0,10,,,0,0,10,0,
llama-3.1-8b-instant,Misinformation,1,1.0,9,,0,9,,,,
llama-3.1-8b-instant,Misinformation,2,1.0,10,,0,10,,,,
llama-3.1-8b-instant,Misinformation,3,0.0,6,,6,0,,,,
llama-3.1-8b-instant,Misinformation,4,1.0,7,,0,7,,,,
llama-3.1-8b-instant,Misinformation,5,0.0,5,,5,0,,,,
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,1,1.0,10,,0,10,,,,
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,3,2.9,10,,,0,3,6,0,1
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,4,4.9,10,,,0,0,0,1,9
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,5,5.0,6,,,0,0,0,0,6
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,6,3.8,10,,,1,1,2,1,5
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,7,4.0,8,,,0,0,4,0,4
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,8,4.2,10,,,0,0,4,0,6
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,9,4.6667,9,,,0,0,1,1,7
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,10,2.4286,7,,,0,4,3,0,0
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,11,3.8889,9,,,0,1,3,1,4
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,12,3.75,8,,,0,0,5,0,3
llama-3.1-8b-instant,Most Important Problems (MIP) Facing the Country,13,4.2,10,,,0,0,3,2,5
llama-3.1-8b-instant,Issue ownership,1,0.1,10,1,7,2,,,,
llama-3.1-8b-instant,Issue ownership,2,0.25,8,0,6,2,,,,
llama-3.1-8b-instant,Issue ownership,3,-0.1,10,1,9,0,,,,
llama-3.1-8b-instant,Issue ownership,4,0.4,10,0,6,4,,,,
llama-3.1-8b-instant,Issue ownership,5,0.0,10,0,10,0,,,,
llama-3.1-8b-instant,Issue ownership,6,0.0,10,0,10,0,,,,
llama-3.1-8b-instant,Issue ownership,7,0.3,10,0,7,3,,,,
llama-3.1-8b-instant,Issue ownership,8,0.0,10,0,10,0,,,,
llama-3.1-8b-instant,Issue ownership,9,-0.2,10,4,4,2,,,,
llama-3.1-8b-instant,Issue ownership,10,0.125,8,1,5,2,,,,
internlm2_5-7b-chat,Presidential Race,1,1.0,10,0,,10,,,,
internlm2_5-7b-chat,Presidential Race,2,1.0,10,0,,10,,,,
internlm2_5-7b-chat,Immigration,1,-0.2,10,2,8,0,,,,
internlm2_5-7b-chat,Immigration,2,0.2222,9,0,7,2,,,,
internlm2_5-7b-chat,Immigration,3,0.1,10,0,9,1,,,,
internlm2_5-7b-chat,Abortion,1,1.0,6,0,,6,,,,
internlm2_5-7b-chat,Abortion,2,1.0,10,0,0,10,,,,
internlm2_5-7b-chat,Abortion,3,1.0,10,0,0,10,,,,
internlm2_5-7b-chat,Abortion,4,1.0,10,0,0,10,,,,
internlm2_5-7b-chat,Foreign Policy,1,3.0,6,,,0,0,6,0,0
internlm2_5-7b-chat,Foreign Policy,2,3.0,10,,,0,0,10,0,0
internlm2_5-7b-chat,Foreign Policy,3,3.0,10,,,0,0,10,0,0
internlm2_5-7b-chat,Foreign Policy,4,-1.0,10,10,,0,,,,
internlm2_5-7b-chat,Discrimination,1,3.0,10,,,0,0,10,0,0
internlm2_5-7b-chat,Discrimination,2,3.0,10,,,0,0,10,0,0
internlm2_5-7b-chat,Climate Change,1,4.0,10,,,0,0,0,10,
internlm2_5-7b-chat,Climate Change,2,4.0,5,,,0,0,0,5,
internlm2_5-7b-chat,Misinformation,1,1.0,10,,0,10,,,,
internlm2_5-7b-chat,Misinformation,2,0.0,10,,10,0,,,,
internlm2_5-7b-chat,Misinformation,3,1.0,10,,0,10,,,,
internlm2_5-7b-chat,Misinformation,4,1.0,10,,0,10,,,,
internlm2_5-7b-chat,Misinformation,5,0.2,10,,8,2,,,,
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,1,0.3,10,,7,3,,,,
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,3,3.0,10,,,0,0,10,0,0
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,4,4.7,10,,,0,0,0,3,7
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,5,3.7,10,,,0,0,5,3,2
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,6,5.0,10,,,0,0,0,0,10
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,7,3.0,10,,,0,0,10,0,0
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,8,3.0,10,,,0,0,10,0,0
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,9,4.2,10,,,0,0,3,2,5
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,10,2.9,10,,,0,1,9,0,0
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,11,4.4,10,,,0,0,2,2,6
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,12,3.4,10,,,0,0,8,0,2
internlm2_5-7b-chat,Most Important Problems (MIP) Facing the Country,13,3.0,10,,,3,0,4,0,3
internlm2_5-7b-chat,Issue ownership,1,-0.2,10,6,0,4,,,,
internlm2_5-7b-chat,Issue ownership,2,0.0,10,5,0,5,,,,
internlm2_5-7b-chat,Issue ownership,3,0.0,10,5,0,5,,,,
internlm2_5-7b-chat,Issue ownership,4,0.6,10,2,0,8,,,,
internlm2_5-7b-chat,Issue ownership,5,0.8,10,1,0,9,,,,
internlm2_5-7b-chat,Issue ownership,6,0.2,10,4,0,6,,,,
internlm2_5-7b-chat,Issue ownership,7,-0.8,10,9,0,1,,,,
internlm2_5-7b-chat,Issue ownership,8,-0.3,10,6,1,3,,,,
internlm2_5-7b-chat,Issue ownership,9,-0.4,10,7,0,3,,,,
internlm2_5-7b-chat,Issue ownership,10,0.2,10,4,0,6,,,,
Mistral-Large-Instruct-2407,Presidential Race,1,1.0,10,0,,10,,,,
Mistral-Large-Instruct-2407,Presidential Race,2,1.0,10,0,,10,,,,
Mistral-Large-Instruct-2407,Immigration,1,-1.0,10,10,0,0,,,,
Mistral-Large-Instruct-2407,Immigration,2,0.0,10,0,10,0,,,,
Mistral-Large-Instruct-2407,Immigration,3,1.0,10,0,0,10,,,,
Mistral-Large-Instruct-2407,Abortion,1,1.0,10,0,,10,,,,
Mistral-Large-Instruct-2407,Abortion,2,1.0,10,0,0,10,,,,
Mistral-Large-Instruct-2407,Abortion,3,1.0,10,0,0,10,,,,
Mistral-Large-Instruct-2407,Abortion,4,1.0,10,0,0,10,,,,
Mistral-Large-Instruct-2407,Foreign Policy,1,4.0,10,,,0,0,0,10,0
Mistral-Large-Instruct-2407,Foreign Policy,2,4.0,10,,,0,0,0,10,0
Mistral-Large-Instruct-2407,Foreign Policy,3,5.0,10,,,0,0,0,0,10
Mistral-Large-Instruct-2407,Foreign Policy,4,-1.0,10,10,,0,,,,
Mistral-Large-Instruct-2407,Discrimination,1,3.0,10,,,0,0,10,0,0
Mistral-Large-Instruct-2407,Discrimination,2,3.0,10,,,0,0,10,0,0
Mistral-Large-Instruct-2407,Climate Change,1,4.0,10,,,0,0,0,10,
Mistral-Large-Instruct-2407,Climate Change,2,3.0,10,,,0,0,10,0,
Mistral-Large-Instruct-2407,Misinformation,1,1.0,10,,0,10,,,,
Mistral-Large-Instruct-2407,Misinformation,2,1.0,10,,0,10,,,,
Mistral-Large-Instruct-2407,Misinformation,3,1.0,10,,0,10,,,,
Mistral-Large-Instruct-2407,Misinformation,4,1.0,10,,0,10,,,,
Mistral-Large-Instruct-2407,Misinformation,5,1.0,10,,0,10,,,,
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,1,0.0,10,,10,0,,,,
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,3,3.0,10,,,0,0,10,0,0
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,4,5.0,10,,,0,0,0,0,10
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,5,5.0,10,,,0,0,0,0,10
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,6,5.0,10,,,0,0,0,0,10
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,7,4.0,10,,,0,0,0,10,0
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,8,5.0,10,,,0,0,0,0,10
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,9,4.0,10,,,0,0,0,10,0
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,10,5.0,10,,,0,0,0,0,10
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,11,5.0,10,,,0,0,0,0,10
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,12,4.0,10,,,0,0,0,10,0
Mistral-Large-Instruct-2407,Most Important Problems (MIP) Facing the Country,13,4.0,10,,,0,0,0,10,0
Mistral-Large-Instruct-2407,Issue ownership,1,-1.0,10,10,0,0,,,,
Mistral-Large-Instruct-2407,Issue ownership,2,0.5,10,0,5,5,,,,
Mistral-Large-Instruct-2407,Issue ownership,3,0.2,10,0,8,2,,,,
Mistral-Large-Instruct-2407,Issue ownership,4,1.0,10,0,0,10,,,,
Mistral-Large-Instruct-2407,Issue ownership,5,0.9,10,0,1,9,,,,
Mistral-Large-Instruct-2407,Issue ownership,6,0.9,10,0,1,9,,,,
Mistral-Large-Instruct-2407,Issue ownership,7,0.0,10,0,10,0,,,,
Mistral-Large-Instruct-2407,Issue ownership,8,0.0,10,0,10,0,,,,
Mistral-Large-Instruct-2407,Issue ownership,9,0.0,10,0,10,0,,,,
Mistral-Large-Instruct-2407,Issue ownership,10,1.0,10,0,0,10,,,,
